#   date / x  / uncertainty  / y  / uncertainty (mas)   
     1926.45   -76.581    41.883      132.865    51.608 
     1926.50   -51.765    19.589      131.885    21.134 
     1926.55   -33.933    30.075      119.936    29.214 
     1926.60   -53.049    24.930      122.331    26.656 
     1926.65   -21.532    25.016      117.705    28.125 
     1926.70    18.915    28.880      156.256    31.268 
     1926.75    -1.894    51.763      104.146    35.162 
     1926.80   -75.772    34.355       76.597    25.218 
     1926.85  -120.294    31.359      111.799    22.066 
     1926.90   -50.061    47.015      130.391    40.796 
     1926.95   -98.525    38.333       73.404    38.221 
     1927.00   -58.200    31.028       56.215    30.066 
     1927.05  -142.988    21.528      109.762    25.240 
     1927.10   -32.237    29.414      116.674    28.615 
     1927.15   -95.191    41.669      115.885    31.413 
     1927.20   -59.447    42.723       84.129    29.841 
     1927.25  -115.876    69.511       71.429    57.155 
     1927.30   -52.232    23.950       49.356    28.721 
     1927.35   -54.137    26.269       27.885    31.093 
     1927.40   -13.624    39.136      120.684    28.181 
     1927.45    95.331    54.825       74.304    30.591 
     1927.50    15.128    25.200      128.662    22.917 
     1927.55   -16.024    22.647      158.240    23.726 
     1927.60   -31.647    18.259       47.004    21.176 
     1927.65   -20.014    30.139       48.718    35.066 
     1927.70    -4.146    30.681       54.252    29.156 
     1927.75   -52.691    22.091        5.745    24.345 
     1927.80   -52.571    21.420      -25.327    20.197 
     1927.85   -93.446    29.344      -44.573    32.284 
     1927.90  -185.615    22.153       36.816    25.910 
     1927.95  -159.711    56.181       -2.380    36.259 
     1928.00    -8.822    73.018      -65.239    48.131 
     1928.05  -145.700    27.000      -17.500    28.100 
     1928.10  -134.670    45.726      100.011    59.042 
     1928.15  -142.914    38.281       14.838    46.056 
     1928.20  -130.658    24.641      109.191    27.751 
     1928.25   -71.799    39.508      135.022    41.766 
     1928.30   -77.913    33.120      109.713    23.627 
     1928.35   -84.562    16.658      184.119    17.469 
     1928.40   -70.452    22.088      122.462    29.237 
     1928.45   -71.262    19.075      128.166    24.402 
     1928.50   -23.166    30.166      138.252    28.569 
     1928.55   -49.392    22.526      114.652    23.977 
